store,websites,attribute_set,type,category_ids,sku,configurable Products <configurable>,configurable Products (attributes),has_options,status,tax_class_id,is_recurring,visibility,is_imported,brand,cleat_sizes,isflash,color,gender,socksize,rainbow_sizes,bag_size,rw_google_base_skip_submi,price,special_price,cost,weight,msrp,name,meta_title,meta_description,image,small_image,thumbnail,url_key,url_path,custom_design,page_layout,options_container,image_label,small_image_label,thumbnail_label,gift_message_available,country_of_manufacture,msrp_enabled,msrp_display_actual_price_type,upc,videos,notification_title,rw_google_base_product_type,rw_google_base_product_categ,rw_google_base_12_digit_sku,description,short_description,meta_keyword,custom_layout_update,ugiftcert_amount_config,notification_text,special_from_date,special_to_date,news_from_date,news_to_date,custom_design_from,custom_design_to,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,low_stock_date,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,stock_status_changed_automatically,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,use_config_enable_qty_increments,enable_qty_increments,is_decimal_divided,product_name,store_id,product_type_id,product_status_changed,product_changed_websites,schools,apparelsizes,pinnie,athletic_cup_size,shoulder_size,glove_sizes,helmet_shell_colors,helmet_visor_colors,helmet_chin_colors,helmetsize,positions,age_level,arm_elbow,should_protection,google_size,goalie_protection_size,mesh_colors,head_level,shaft_sizes,mesh_type,hi_colors,gallery,minimal_price,price_,wts_gc_type,wts_gc_additional_prices,recurring_profile,price_type,sku_type,weight_type,price_view,shipment_type
admin,base,Protective,simple,"17,81,329,",4118420000,,,1,Enabled,Taxable Goods,,Not Visible Individually,No,Warrior,,,Navy,mens,,,,No,190.00,,,2,,"Warrior Regulator 2 Goalie Lacrosse Gloves-13""-navy","Warrior Regulator 2 Goalie Lacrosse Gloves-13""-navy","New Warrior Regulator 2 Goalie Lacrosse Gloves in 13"" in Navy. Free Returns and Free shipping from Long Island NY on 100's of Products from LacrosseUnlimited.com",/Warrior-Regulator-2-Goalie-Lacrosse-Gloves-Navy.png,/Warrior-Regulator-2-Goalie-Lacrosse-Gloves-Navy.png,/Warrior-Regulator-2-Goalie-Lacrosse-Gloves-Navy.png,,,,No layout updates,Block after Info Column,"Warrior Regulator 2 Goalie Lacrosse Gloves-13""-navy","Warrior Regulator 2 Goalie Lacrosse Gloves-13""-navy","Warrior Regulator 2 Goalie Lacrosse Gloves-13""-navy",No, ,Use config,Use config,,,{{var product.name}} update,,,,"The Second Generation Warrior Regulator Goalie Lacrosse Gloves in 13"" length. Goalie glove offers protective thumb construction. The game’s most comfortable glove infused with next generation performance.  IMPAX technology provides lightweight protection throughout the thumb during high impact play. Bone Protection backhand and finger protection layer. Ax Suede palm - thin, single layer for incredible touch. Colors: Black, Black/White, Navy, Navy/White, Royal, Royal/White, Red, Red/White, White. The of?cial MLL glove of Paul Rabil. The game’s most comfortable glove for the game’s best player. Limited edition Rabil colorways: Gray, Boston. Limited warranty direct from Warrior Lacrosse.",Same Warrior Regulator performance and dependability in new 2.0 version. The of?cial MLL glove of Paul Rabil. The game’s most comfortable goalie glove for the game’s best player.,"new,warrior,regulator 2.0,goalie,gloves,mens,mature,advance,Lacrosse,lax,laxx,white,black,navy,red,royal,13"",12"",durable,game,practice,comfortable,flexible,soft,",,,,,,,,,,20,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,0,1,0,1,1,0,0,"Warrior Regulator 2 Goalie Lacrosse Gloves-13""-navy",0,simple,,,,,,,,"LG/13""",,,,,goalie,All,,,,,,,,,,,,,,,,,,,,
admin,base,Protective,simple,"17,81,329,",4118430000,,,1,Enabled,Taxable Goods,,Not Visible Individually,No,Warrior,,,Red,mens,,,,No,190.00,,,2,,"Warrior Regulator 2 Goalie Lacrosse Gloves-13""-red","Warrior Regulator 2 Goalie Lacrosse Gloves-13""-red","New Warrior Regulator 2 Goalie Lacrosse Gloves in 13"" in Red. Free Returns and Free shipping from Long Island NY on 100's of Products from LacrosseUnlimited.com",/Warrior-Regulator-2-Goalie-Lacrosse-Gloves-Red.png,/Warrior-Regulator-2-Goalie-Lacrosse-Gloves-Red.png,/Warrior-Regulator-2-Goalie-Lacrosse-Gloves-Red.png,,,,No layout updates,Block after Info Column,"Warrior Regulator 2 Goalie Lacrosse Gloves-13""-red","Warrior Regulator 2 Goalie Lacrosse Gloves-13""-red","Warrior Regulator 2 Goalie Lacrosse Gloves-13""-red",No, ,Use config,Use config,,,{{var product.name}} update,,,,"The Second Generation Warrior Regulator Goalie Lacrosse Gloves in 13"" length. Goalie glove offers protective thumb construction. The game’s most comfortable glove infused with next generation performance.  IMPAX technology provides lightweight protection throughout the thumb during high impact play. Bone Protection backhand and finger protection layer. Ax Suede palm - thin, single layer for incredible touch. Colors: Black, Black/White, Navy, Navy/White, Royal, Royal/White, Red, Red/White, White. The of?cial MLL glove of Paul Rabil. The game’s most comfortable glove for the game’s best player. Limited edition Rabil colorways: Gray, Boston. Limited warranty direct from Warrior Lacrosse.",Same Warrior Regulator performance and dependability in new 2.0 version. The of?cial MLL glove of Paul Rabil. The game’s most comfortable goalie glove for the game’s best player.,"new,warrior,regulator 2.0,goalie,gloves,mens,mature,advance,Lacrosse,lax,laxx,white,black,navy,red,royal,13"",12"",durable,game,practice,comfortable,flexible,soft,",,,,,,,,,,20,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,0,1,0,1,1,0,0,"Warrior Regulator 2 Goalie Lacrosse Gloves-13""-red",0,simple,,,,,,,,"LG/13""",,,,,goalie,All,,,,,,,,,,,,,,,,,,,,
admin,base,Protective,simple,"17,81,329,",4118440000,,,1,Enabled,Taxable Goods,,Not Visible Individually,No,Warrior,,,Royal,mens,,,,No,190.00,,,2,,"Warrior Regulator 2 Goalie Lacrosse Gloves-13""-royal","Warrior Regulator 2 Goalie Lacrosse Gloves-13""-royal","New Warrior Regulator 2 Goalie Lacrosse Gloves in 13"" in Royal. Free Returns and Free shipping from Long Island NY on 100's of Products from LacrosseUnlimited.com",/Warrior-Regulator-2-Goalie-Lacrosse-Gloves-Royal.png,/Warrior-Regulator-2-Goalie-Lacrosse-Gloves-Royal.png,/Warrior-Regulator-2-Goalie-Lacrosse-Gloves-Royal.png,,,,No layout updates,Block after Info Column,"Warrior Regulator 2 Goalie Lacrosse Gloves-13""-royal","Warrior Regulator 2 Goalie Lacrosse Gloves-13""-royal","Warrior Regulator 2 Goalie Lacrosse Gloves-13""-royal",No, ,Use config,Use config,,,{{var product.name}} update,,,,"The Second Generation Warrior Regulator Goalie Lacrosse Gloves in 13"" length. Goalie glove offers protective thumb construction. The game’s most comfortable glove infused with next generation performance.  IMPAX technology provides lightweight protection throughout the thumb during high impact play. Bone Protection backhand and finger protection layer. Ax Suede palm - thin, single layer for incredible touch. Colors: Black, Black/White, Navy, Navy/White, Royal, Royal/White, Red, Red/White, White. The of?cial MLL glove of Paul Rabil. The game’s most comfortable glove for the game’s best player. Limited edition Rabil colorways: Gray, Boston. Limited warranty direct from Warrior Lacrosse.",Same Warrior Regulator performance and dependability in new 2.0 version. The of?cial MLL glove of Paul Rabil. The game’s most comfortable goalie glove for the game’s best player.,"new,warrior,regulator 2.0,goalie,gloves,mens,mature,advance,Lacrosse,lax,laxx,white,black,navy,red,royal,13"",12"",durable,game,practice,comfortable,flexible,soft,",,,,,,,,,,20,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,0,1,0,1,1,0,0,"Warrior Regulator 2 Goalie Lacrosse Gloves-13""-royal",0,simple,,,,,,,,"LG/13""",,,,,goalie,All,,,,,,,,,,,,,,,,,,,,
admin,base,Protective,simple,"17,81,329,",4118450000,,,1,Enabled,Taxable Goods,,Not Visible Individually,No,Warrior,,,White,mens,,,,No,190.00,,,2,,"Warrior Regulator 2 Goalie Lacrosse Gloves-13""-white","Warrior Regulator 2 Goalie Lacrosse Gloves-13""-white","New Warrior Regulator 2 Goalie Lacrosse Gloves in 13"" in White. Free Returns and Free shipping from Long Island NY on 100's of Products from LacrosseUnlimited.com",/Warrior-Regulator-2-Goalie-Lacrosse-Gloves-White.png,/Warrior-Regulator-2-Goalie-Lacrosse-Gloves-White.png,/Warrior-Regulator-2-Goalie-Lacrosse-Gloves-White.png,,,,No layout updates,Block after Info Column,"Warrior Regulator 2 Goalie Lacrosse Gloves-13""-white","Warrior Regulator 2 Goalie Lacrosse Gloves-13""-white","Warrior Regulator 2 Goalie Lacrosse Gloves-13""-white",No, ,Use config,Use config,,,{{var product.name}} update,,,,"The Second Generation Warrior Regulator Goalie Lacrosse Gloves in 13"" length. Goalie glove offers protective thumb construction. The game’s most comfortable glove infused with next generation performance.  IMPAX technology provides lightweight protection throughout the thumb during high impact play. Bone Protection backhand and finger protection layer. Ax Suede palm - thin, single layer for incredible touch. Colors: Black, Black/White, Navy, Navy/White, Royal, Royal/White, Red, Red/White, White. The of?cial MLL glove of Paul Rabil. The game’s most comfortable glove for the game’s best player. Limited edition Rabil colorways: Gray, Boston. Limited warranty direct from Warrior Lacrosse.",Same Warrior Regulator performance and dependability in new 2.0 version. The of?cial MLL glove of Paul Rabil. The game’s most comfortable goalie glove for the game’s best player.,"new,warrior,regulator 2.0,goalie,gloves,mens,mature,advance,Lacrosse,lax,laxx,white,black,navy,red,royal,13"",12"",durable,game,practice,comfortable,flexible,soft,",,,,,,,,,,20,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,0,1,0,1,1,0,0,"Warrior Regulator 2 Goalie Lacrosse Gloves-13""-white",0,simple,,,,,,,,"LG/13""",,,,,goalie,All,,,,,,,,,,,,,,,,,,,,
admin,base,Protective,configurable,"17,79,309,",WAR000000359,"4118470000,4118460000",color,1,Enabled,Taxable Goods,,"Catalog, Search",No,Warrior,,,,mens,,,,No,190.00,,,2,,Warrior Regulator 2 Lacrosse Gloves - Rabil Edition,Warrior Regulator 2 Lacrosse Gloves - Rabil Edition,New Warrior Regulator 2 Rabil Edition Lacrosse Gloves in Gray. Free Returns and Free shipping from Long Island NY on 100's of Products from LacrosseUnlimited.com,/Warrior-Regulator-2-Lacrosse-Gloves-Gray.png,/Warrior-Regulator-2-Lacrosse-Gloves-Gray.png,/Warrior-Regulator-2-Lacrosse-Gloves-Gray.png,,,,No layout updates,Block after Info Column,Warrior Regulator 2 Lacrosse Gloves - Rabil Edition,Warrior Regulator 2 Lacrosse Gloves - Rabil Edition,Warrior Regulator 2 Lacrosse Gloves - Rabil Edition,No, ,Use config,Use config,,,{{var product.name}} update,,,,"The Second Generation Warrior Regulator 2 Lacrosse Gloves in Paul Rabil Edition Designs. The game’s most comfortable glove infused with next generation performance.  IMPAX technology provides lightweight protection throughout the thumb during high impact play. Bone Protection backhand and finger protection layer. Ax Suede palm - thin, single layer for incredible touch. Colors: Black, Black/White, Navy, Navy/White, Royal, Royal/White, Red, Red/White, White. The of?cial MLL glove of Paul Rabil. The game’s most comfortable glove for the game’s best player. Limited edition Rabil colorways: Gray, Boston. Limited warranty direct from Warrior Lacrosse.",The of?cial MLL glove of Paul Rabil. Same Warrior Regulator performance and dependability in new 2.0 version. The game’s most comfortable glove for the game’s best player.,"new,warrior,regulator 2.0,paul,rabil edition,gloves,mens,mature,advance,Lacrosse,lax,laxx,gray,grey,boston,navy,red,white,13"",durable,game,practice,comfortable,flexible,soft,",,,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,,1,0,0,0,0,1,0,1,1,0,0,Warrior Regulator 2 Lacrosse Gloves - Rabil Edition,0,configurable,,,,,,,,"LG/13""",,,,,attack,All,,,,,,,,,,,,,,,,,,,,
admin,base,Protective,simple,"17,79,309,",4118470000,,,1,Enabled,Taxable Goods,,Not Visible Individually,No,Warrior,,,Silver,mens,,,,No,190.00,,,2,,Warrior Regulator 2 Lacrosse Gloves - Rabil Edition-gray,Warrior Regulator 2 Lacrosse Gloves - Rabil Edition-gray,New Warrior Regulator 2 Rabil Edition Lacrosse Gloves in Gray. Free Returns and Free shipping from Long Island NY on 100's of Products from LacrosseUnlimited.com,/Warrior-Regulator-2-Lacrosse-Gloves-Gray.png,/Warrior-Regulator-2-Lacrosse-Gloves-Gray.png,/Warrior-Regulator-2-Lacrosse-Gloves-Gray.png,,,,No layout updates,Block after Info Column,Warrior Regulator 2 Lacrosse Gloves - Rabil Edition-gray,Warrior Regulator 2 Lacrosse Gloves - Rabil Edition-gray,Warrior Regulator 2 Lacrosse Gloves - Rabil Edition-gray,No, ,Use config,Use config,,,{{var product.name}} update,,,,"The Second Generation Warrior Regulator 2 Lacrosse Gloves in Paul Rabil Edition Designs. The game’s most comfortable glove infused with next generation performance.  IMPAX technology provides lightweight protection throughout the thumb during high impact play. Bone Protection backhand and finger protection layer. Ax Suede palm - thin, single layer for incredible touch. Colors: Black, Black/White, Navy, Navy/White, Royal, Royal/White, Red, Red/White, White. The of?cial MLL glove of Paul Rabil. The game’s most comfortable glove for the game’s best player. Limited edition Rabil colorways: Gray, Boston. Limited warranty direct from Warrior Lacrosse.",The of?cial MLL glove of Paul Rabil. Same Warrior Regulator performance and dependability in new 2.0 version. The game’s most comfortable glove for the game’s best player.,"new,warrior,regulator 2.0,paul,rabil edition,gloves,mens,mature,advance,Lacrosse,lax,laxx,gray,grey,boston,navy,red,white,13"",durable,game,practice,comfortable,flexible,soft,",,,,,,,,,,20,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,0,1,0,1,1,0,0,Warrior Regulator 2 Lacrosse Gloves - Rabil Edition-gray,0,simple,,,,,,,,"LG/13""",,,,,attack,All,,,,,,,,,,,,,,,,,,,,
admin,base,Protective,simple,"17,79,309,",4118460000,,,1,Enabled,Taxable Goods,,Not Visible Individually,No,Warrior,,,Navy,mens,,,,No,190.00,,,2,,Warrior Regulator 2 Lacrosse Gloves - Rabil Edition-navy,Warrior Regulator 2 Lacrosse Gloves - Rabil Edition-navy,New Warrior Regulator 2 Rabil Edition Lacrosse Gloves in Boston Cannons Design. Free Returns and Free shipping from Long Island NY on 100's of Products from LacrosseUnlimited.com,/Warrior-Regulator-2-Lacrosse-Gloves-Boston.png,/Warrior-Regulator-2-Lacrosse-Gloves-Boston.png,/Warrior-Regulator-2-Lacrosse-Gloves-Boston.png,,,,No layout updates,Block after Info Column,Warrior Regulator 2 Lacrosse Gloves - Rabil Edition-navy,Warrior Regulator 2 Lacrosse Gloves - Rabil Edition-navy,Warrior Regulator 2 Lacrosse Gloves - Rabil Edition-navy,No, ,Use config,Use config,,,{{var product.name}} update,,,,"The Second Generation Warrior Regulator 2 Lacrosse Gloves in Paul Rabil Edition Boston Cannons Design. The game’s most comfortable glove infused with next generation performance.  IMPAX technology provides lightweight protection throughout the thumb during high impact play. Bone Protection backhand and finger protection layer. Ax Suede palm - thin, single layer for incredible touch. Colors: Black, Black/White, Navy, Navy/White, Royal, Royal/White, Red, Red/White, White. The of?cial MLL glove of Paul Rabil. The game’s most comfortable glove for the game’s best player. Limited edition Rabil colorways: Gray, Boston. Limited warranty direct from Warrior Lacrosse.",The of?cial MLL glove of Boston Cannons' Paul Rabil. Same Warrior Regulator performance and dependability in new 2.0 version. The game’s most comfortable glove for the game’s best player.,"new,warrior,regulator 2.0,paul,rabil edition,gloves,mens,mature,advance,Lacrosse,lax,laxx,gray,grey,boston,navy,red,white,13"",durable,game,practice,comfortable,flexible,soft,",,,,,,,,,,20,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,0,1,0,1,1,0,0,Warrior Regulator 2 Lacrosse Gloves - Rabil Edition-navy,0,simple,,,,,,,,"LG/13""",,,,,attack,All,,,,,,,,,,,,,,,,,,,,
admin,base,Protective,configurable,"17,79,309,",BRINE000227,"4118240000,4118250000",color,1,Enabled,Taxable Goods,,"Catalog, Search",No,Brine,,,,mens,,,,No,150.00,,,2,,Brine Triumph 2 Lacrosse Gloves,Brine Triumph 2 Lacrosse Gloves,"New Brine Triumph 2 Lacrosse Gloves in 13"" length. Free Returns and Free shipping from Long Island NY on 100's of Products from LacrosseUnlimited.com",/Brine-Triumph-2-Lacrosse-Gloves-Black.png,/Brine-Triumph-2-Lacrosse-Gloves-Black.png,/Brine-Triumph-2-Lacrosse-Gloves-Black.png,,,,No layout updates,Block after Info Column,Brine Triumph 2 Lacrosse Gloves,Brine Triumph 2 Lacrosse Gloves,Brine Triumph 2 Lacrosse Gloves,No, ,Use config,Use config,,,{{var product.name}} update,,,,"The Next Generation Brine Triumph 2 Lacrosse Gloves in 13"" length. When the going gets tough, the tough get protected with multi-layered construction across the thumb, backhand and wrist for unparalleled impact absorption and deflection.  AeroShield placement in the thumb protects the thumb from the toughest impacts.  multiple break thumb increases flexibility and feel.  Clarino suede palm material gives you a handle over your whole game. Limited warranty direct from Brine Lacrosse.","Re-Designed Brine Triumph 2 continues legendary performance and dependability in a new look and feel. High-impact absorbing HD EVA foam technology positioned in the back of the thumb where players are dealt the most damage.
","new,brine,triumph 2,gloves,mens,mature,advance,Lacrosse,lax,laxx,white,black,13"",durable,game,practice,comfortable,flexible,soft,king,",,,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,,1,0,0,0,0,1,0,1,1,0,0,Brine Triumph 2 Lacrosse Gloves,0,configurable,,,,,,,,"LG/13""",,,,,,All,,,,,,,,,,,,,,,,,,,,
admin,base,Protective,simple,"17,79,309,",4118240000,,,1,Enabled,Taxable Goods,,Not Visible Individually,No,Brine,,,Black,mens,,,,No,150.00,,,2,,"Brine Triumph 2 Lacrosse Gloves-13""-black","Brine Triumph 2 Lacrosse Gloves-13""-black","New Brine Triumph 2 Lacrosse Gloves in 13"" Black. Free Returns and Free shipping from Long Island NY on 100's of Products from LacrosseUnlimited.com",/Brine-Triumph-2-Lacrosse-Gloves-Black.png,/Brine-Triumph-2-Lacrosse-Gloves-Black.png,/Brine-Triumph-2-Lacrosse-Gloves-Black.png,,,,No layout updates,Block after Info Column,"Brine Triumph 2 Lacrosse Gloves-13""-black","Brine Triumph 2 Lacrosse Gloves-13""-black","Brine Triumph 2 Lacrosse Gloves-13""-black",No, ,Use config,Use config,,,{{var product.name}} update,,,,"The Next Generation Brine Triumph 2 Lacrosse Gloves in 13"" length. When the going gets tough, the tough get protected with multi-layered construction across the thumb, backhand and wrist for unparalleled impact absorption and deflection.  AeroShield placement in the thumb protects the thumb from the toughest impacts.  multiple break thumb increases flexibility and feel.  Clarino suede palm material gives you a handle over your whole game. Limited warranty direct from Brine Lacrosse.","Re-Designed Brine Triumph 2 continues legendary performance and dependability in a new look and feel. High-impact absorbing HD EVA foam technology positioned in the back of the thumb where players are dealt the most damage.
","new,brine,triumph 2,gloves,mens,mature,advance,Lacrosse,lax,laxx,white,black,13"",durable,game,practice,comfortable,flexible,soft,king,",,,,,,,,,,20,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,0,1,0,1,1,0,0,"Brine Triumph 2 Lacrosse Gloves-13""-black",0,simple,,,,,,,,"LG/13""",,,,,,All,,,,,,,,,,,,,,,,,,,,
admin,base,Protective,simple,"17,79,309,",4118250000,,,1,Enabled,Taxable Goods,,Not Visible Individually,No,Brine,,,White,mens,,,,No,150.00,,,2,,"Brine Triumph 2 Lacrosse Gloves-13""-white","Brine Triumph 2 Lacrosse Gloves-13""-white","New Brine Triumph 2 Lacrosse Gloves in 13"" White. Free Returns and Free shipping from Long Island NY on 100's of Products from LacrosseUnlimited.com",/Brine-Triumph-2-Lacrosse-Gloves-White.png,/Brine-Triumph-2-Lacrosse-Gloves-White.png,/Brine-Triumph-2-Lacrosse-Gloves-White.png,,,,No layout updates,Block after Info Column,"Brine Triumph 2 Lacrosse Gloves-13""-white","Brine Triumph 2 Lacrosse Gloves-13""-white","Brine Triumph 2 Lacrosse Gloves-13""-white",No, ,Use config,Use config,,,{{var product.name}} update,,,,"The Next Generation Brine Triumph 2 Lacrosse Gloves in 13"" length. When the going gets tough, the tough get protected with multi-layered construction across the thumb, backhand and wrist for unparalleled impact absorption and deflection.  AeroShield placement in the thumb protects the thumb from the toughest impacts.  multiple break thumb increases flexibility and feel.  Clarino suede palm material gives you a handle over your whole game. Limited warranty direct from Brine Lacrosse.","Re-Designed Brine Triumph 2 continues legendary performance and dependability in a new look and feel. High-impact absorbing HD EVA foam technology positioned in the back of the thumb where players are dealt the most damage.
","new,brine,triumph 2,gloves,mens,mature,advance,Lacrosse,lax,laxx,white,black,13"",durable,game,practice,comfortable,flexible,soft,king,",,,,,,,,,,20,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,0,1,0,1,1,0,0,"Brine Triumph 2 Lacrosse Gloves-13""-white",0,simple,,,,,,,,"LG/13""",,,,,,All,,,,,,,,,,,,,,,,,,,,
admin,base,Protective,configurable,"17,79,309,",BRINE000207,"4118040000,4118060000,4118080000,4118100000,4118120000,4118140000,4118160000,4118170000,4118190000,4118050000,4118070000,4118090000,4118110000,4118130000,4118150000,4120900000,4118180000,4118200000","glove_sizes,color",1,Enabled,Taxable Goods,,"Catalog, Search",No,Brine,,,,mens,,,,No,100.00,,,2,,Brine King Superlight 2 Lacrosse Gloves,Brine King Superlight 2 Lacrosse Gloves,"New Brine King Superlight 2 Lacrosse Gloves in 13"" length. Free Returns and Free shipping from Long Island NY on 100's of Products from LacrosseUnlimited.com",/Brine-King-Superlight-2-Lacrosse-Gloves-Black.png,/Brine-King-Superlight-2-Lacrosse-Gloves-Black.png,/Brine-King-Superlight-2-Lacrosse-Gloves-Black.png,,,,No layout updates,Block after Info Column,Brine King Superlight 2 Lacrosse Gloves,Brine King Superlight 2 Lacrosse Gloves,Brine King Superlight 2 Lacrosse Gloves,No, ,Use config,Use config,,,{{var product.name}} update,,,,"All Hail the King. Brine King Superlight 2 Lacrosse Gloves in 13"" length.  TruVents increase ventilation to the backhand, keeping you cool when the heat is on. Textured Nash palm provides improved feel of the stick for the control you want and the confidence you need. Floating Cuff around the wrist gives you a protective advantage during face offs or scooping up ground balls. Item Code (sizes): LGLKSL2X (14”), LGLKSL2S (13”, 12”), Colors: Black, White, Navy, Royal, Red, Forest, Maroon, Orange, Carolina. Limited warranty direct from Brine Lacrosse.","New Ultra Lightweight Brine King Superlight 2 gloves won't get in your way or compromise on protection.
","new,brine,king,superlight 2,gloves,mens,mature,advance,Lacrosse,lax,laxx,white,black,13"",light,durable,game,practice,comfortable,flexible,soft,king,",,,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,,1,0,0,0,0,1,0,1,1,0,0,Brine King Superlight 2 Lacrosse Gloves,0,configurable,,,,,,,,,,,,,,All,,,,,,,,,,,,,,,,,,,,
admin,base,Protective,simple,"17,79,309,",4118040000,,,1,Enabled,Taxable Goods,,Not Visible Individually,No,Brine,,,Black,mens,,,,No,100.00,,,2,,"Brine King Superlight 2 Lacrosse Gloves-13""-black","Brine King Superlight 2 Lacrosse Gloves-13""-black","New Brine King Superlight 2 Lacrosse Gloves in 13"" Black. Free Returns and Free shipping from Long Island NY on 100's of Products from LacrosseUnlimited.com",/Brine-King-Superlight-2-Lacrosse-Gloves-Black.png,/Brine-King-Superlight-2-Lacrosse-Gloves-Black.png,/Brine-King-Superlight-2-Lacrosse-Gloves-Black.png,,,,No layout updates,Block after Info Column,"Brine King Superlight 2 Lacrosse Gloves-13""-black","Brine King Superlight 2 Lacrosse Gloves-13""-black","Brine King Superlight 2 Lacrosse Gloves-13""-black",No, ,Use config,Use config,,,{{var product.name}} update,,,,"All Hail the King. Brine King Superlight 2 Lacrosse Gloves in 13"" length.  TruVents increase ventilation to the backhand, keeping you cool when the heat is on. Textured Nash palm provides improved feel of the stick for the control you want and the confidence you need. Floating Cuff around the wrist gives you a protective advantage during face offs or scooping up ground balls. Item Code (sizes): LGLKSL2X (14”), LGLKSL2S (13”, 12”), Colors: Black, White, Navy, Royal, Red, Forest, Maroon, Orange, Carolina. Limited warranty direct from Brine Lacrosse.","New Ultra Lightweight Brine King Superlight 2 gloves won't get in your way or compromise on protection.
","new,brine,king,superlight 2,gloves,mens,mature,advance,Lacrosse,lax,laxx,white,black,13"",light,durable,game,practice,comfortable,flexible,soft,king,",,,,,,,,,,20,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,0,1,0,1,1,0,0,"Brine King Superlight 2 Lacrosse Gloves-13""-black",0,simple,,,,,,,,"LG/13""",,,,,middie,All,,,,,,,,,,,,,,,,,,,,
admin,base,Protective,simple,"17,79,309,",4118060000,,,1,Enabled,Taxable Goods,,Not Visible Individually,No,Brine,,,Carolina,mens,,,,No,100.00,,,2,,"Brine King Superlight 2 Lacrosse Gloves-13""-carolina","Brine King Superlight 2 Lacrosse Gloves-13""-carolina","New Brine King Superlight 2 Lacrosse Gloves in 13"" Carolina. Free Returns and Free shipping from Long Island NY on 100's of Products from LacrosseUnlimited.com",/Brine-King-Superlight-2-Lacrosse-Gloves-Carolina.png,/Brine-King-Superlight-2-Lacrosse-Gloves-Carolina.png,/Brine-King-Superlight-2-Lacrosse-Gloves-Carolina.png,,,,No layout updates,Block after Info Column,"Brine King Superlight 2 Lacrosse Gloves-13""-carolina","Brine King Superlight 2 Lacrosse Gloves-13""-carolina","Brine King Superlight 2 Lacrosse Gloves-13""-carolina",No, ,Use config,Use config,,,{{var product.name}} update,,,,"All Hail the King. Brine King Superlight 2 Lacrosse Gloves in 13"" length.  TruVents increase ventilation to the backhand, keeping you cool when the heat is on. Textured Nash palm provides improved feel of the stick for the control you want and the confidence you need. Floating Cuff around the wrist gives you a protective advantage during face offs or scooping up ground balls. Item Code (sizes): LGLKSL2X (14”), LGLKSL2S (13”, 12”), Colors: Black, White, Navy, Royal, Red, Forest, Maroon, Orange, Carolina. Limited warranty direct from Brine Lacrosse.","New Ultra Lightweight Brine King Superlight 2 gloves won't get in your way or compromise on protection.
","new,brine,king,superlight 2,gloves,mens,mature,advance,Lacrosse,lax,laxx,carolina,13"",light,durable,game,practice,comfortable,flexible,soft,king,",,,,,,,,,,20,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,0,1,0,1,1,0,0,"Brine King Superlight 2 Lacrosse Gloves-13""-carolina",0,simple,,,,,,,,"LG/13""",,,,,middie,All,,,,,,,,,,,,,,,,,,,,
