store,websites,attribute_set,type,category_ids,sku,configurable Products <configurable>,configurable Products (attributes),has_options,status,tax_class_id,is_recurring,visibility,is_imported,brand,cleat_sizes <cleat_sizes>,isflash,color <color>,gender,socksize,rainbow_sizes,bag_size,rw_google_base_skip_submi,price,special_price,cost,weight,msrp,name,meta_title,meta_description,image,small_image,thumbnail,url_key,url_path,custom_design,page_layout,options_container,image_label,small_image_label,thumbnail_label,gift_message_available,country_of_manufacture,msrp_enabled,msrp_display_actual_price_type,upc,videos,notification_title,rw_google_base_product_type,rw_google_base_product_categ,rw_google_base_12_digit_sku,description,short_description,meta_keyword,custom_layout_update,ugiftcert_amount_config,notification_text,special_from_date,special_to_date,news_from_date,news_to_date,custom_design_from,custom_design_to,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,low_stock_date,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,stock_status_changed_automatically,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,use_config_enable_qty_increments,enable_qty_increments,is_decimal_divided,product_name,store_id,product_type_id,product_status_changed,product_changed_websites,schools,apparelsizes,pinnie,athletic_cup_size,shoulder_size,glove_sizes,helmet_shell_colors,helmet_visor_colors,helmet_chin_colors,helmetsize,positions,age_level,arm_elbow,should_protection,google_size,goalie_protection_size,mesh_colors,head_level,shaft_sizes,mesh_type,hi_colors,gallery,minimal_price,price_,wts_gc_type,wts_gc_additional_prices,recurring_profile,price_type,sku_type,weight_type,price_view,shipment_type
admin,base,sticks,configurable,"20,75,247,248,",NIKE000149,"41,108,000,004,081,000,000","shaft_sizes,color",1,Enabled,Taxable Goods,,"Catalog, Search",No,Nike,,,,,,,,No,65,,,1.5,,Nike Vandal Lacrosse Shaft,Nike Vandal Lacrosse Shaft,New Nike Vandal Lacrosse Shaft for Men. Free Shipping and Returns from Long Island NY on 100's of Products from LacrosseUnlimited.com,/Nike-Vandal-Lacrosse-Shaft-Black-Blue-Hero.png,/Nike-Vandal-Lacrosse-Shaft-Black-Blue-Hero.png,/Nike-Vandal-Lacrosse-Shaft-Black-Blue-Hero.png,,,,No layout updates,Block after Info Column,Nike Vandal Lacrosse Shaft,Nike Vandal Lacrosse Shaft,Nike Vandal Lacrosse Shaft,No, ,Use config,Use config,,,{{var product.name}} update,,,,"Nike Vandal Lacrosse Shafts blends Style and Performance. Nike Vandal Lacrosse Shaft series offers all players Nike performance and dependability. High-strength 7500 series alloy. Thinner wall provides lighterweight performance. Minimal Nike Swoosh graphics. Available: Attack/middie, Defense.  Colors: Black,Green,Navy,Orange,Red,Royal,Yellow. Limited 6-month warranty direct from Nike Lacrosse.",Nike Vandal Lacrosse Shaft series offers all players Nike performance and dependability,"new,nike,vandal,handle,shaft,boys,youth,male,mens,Lacrosse,lax,laxx,colors,colored,attack,middie,defense,middle school,high school,college,light,durable,game,practice,dependable,",,,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,,1,0,0,0,0,1,0,1,1,0,0,Nike Vandal Lacrosse Shaft,0,configurable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,sticks,simple,"20,75,247,248,",4110800000,,,1,Enabled,Taxable Goods,,Not Visible Individually,No,Nike,,,black,mens,,,,No,65,,,1.5,,Nike Vandal Lacrosse Shaft-attack-black-neonblue,Nike Vandal Lacrosse Shaft-attack-black-neonblue,New Nike Vandal Lacrosse Shaft for Attack Black with Blue Hero. Free Shipping and Returns from Long Island NY on 100's of Products from LacrosseUnlimited.com,/Nike-Vandal-Lacrosse-Shaft-Black-Blue-Hero.png,/Nike-Vandal-Lacrosse-Shaft-Black-Blue-Hero.png,/Nike-Vandal-Lacrosse-Shaft-Black-Blue-Hero.png,,,,No layout updates,Block after Info Column,Nike Vandal Lacrosse Shaft-attack-black-neonblue,Nike Vandal Lacrosse Shaft-attack-black-neonblue,Nike Vandal Lacrosse Shaft-attack-black-neonblue,No, ,Use config,Use config,,,{{var product.name}} update,,,,"Nike Vandal Lacrosse Shafts blends Style and Performance. Nike Vandal Lacrosse Shaft series offers all players Nike performance and dependability. High-strength 7500 series alloy. Thinner wall provides lighterweight performance. Minimal Nike Swoosh graphics. Available: Attack/middie, Defense.  Colors: Black,Green,Navy,Orange,Red,Royal,Yellow. Limited 6-month warranty direct from Nike Lacrosse.",Nike Vandal Lacrosse Shaft series offers all players Nike performance and dependability,"new,nike,vandal,handle,shaft,boys,youth,male,mens,Lacrosse,lax,laxx,colors,colored,black,blue hero,neon blue,attack,middie,defense,middle school,high school,college,light,durable,game,practice,dependable,",,,,,,,,,,20,0,1,0,0,1,1,1,0,,1,,0,1,0,1,0,0,1,0,1,1,0,0,Nike Vandal Lacrosse Shaft-attack-black-neonblue,0,simple,,,,,,,,,,,,,attack,All,,,,,,,Attack/Middie,,,,,,,,,,,,,
admin,base,sticks,simple,"20,75,247,248,",4081040000,,,1,Enabled,Taxable Goods,,Not Visible Individually,No,Nike,,,blue hero,mens,,,,No,65,,,1.5,,Nike Vandal Lacrosse Shaft-attack-blue hero-neongreen,Nike Vandal Lacrosse Shaft-attack-blue hero-neongreen,New Nike Vandal Lacrosse Shaft for Attack Blue Hero with Green Glow. Free Shipping and Returns from Long Island NY on 100's of Products from LacrosseUnlimited.com,/Nike-Vandal-Lacrosse-Shaft-Blue-Hero-Green-Glow.png,/Nike-Vandal-Lacrosse-Shaft-Blue-Hero-Green-Glow.png,/Nike-Vandal-Lacrosse-Shaft-Blue-Hero-Green-Glow.png,,,,No layout updates,Block after Info Column,Nike Vandal Lacrosse Shaft-attack-blue hero-neongreen,Nike Vandal Lacrosse Shaft-attack-blue hero-neongreen,Nike Vandal Lacrosse Shaft-attack-blue hero-neongreen,No, ,Use config,Use config,,,{{var product.name}} update,,,,"Nike Vandal Lacrosse Shafts blends Style and Performance. Nike Vandal Lacrosse Shaft series offers all players Nike performance and dependability. High-strength 7500 series alloy. Thinner wall provides lighterweight performance. Minimal Nike Swoosh graphics. Available: Attack/middie, Defense.  Colors: Black,Green,Navy,Orange,Red,Royal,Yellow. Limited 6-month warranty direct from Nike Lacrosse.",Nike Vandal Lacrosse Shaft series offers all players Nike performance and dependability,"new,nike,vandal,handle,shaft,boys,youth,male,mens,Lacrosse,lax,laxx,colors,black,blue,blue hero,green glow,neon green,colored,attack,middie,defense,middle school,high school,college,light,durable,game,practice,dependable,",,,,,,,,,,20,0,1,0,0,1,1,1,0,,1,,0,1,0,1,0,0,1,0,1,1,0,0,Nike Vandal Lacrosse Shaft-attack-blue hero-neongreen,0,simple,,,,,,,,,,,,,attack,All,,,,,,,Attack/Middie,,,,,,,,,,,,,
admin,base,sticks,configurable,"20,75,247,248,",NIKE000243,"41,203,000,004,120,300,000",color,1,Enabled,Taxable Goods,,"Catalog, Search",No,Nike,,,,,,,,No,130,,,1.5,,Nike Vapor Elite Lacrosse Shaft,Nike Vapor Elite Lacrosse Shaft,New Nike Vapor Elite Lacrosse Shaft for Men. Free Shipping and Returns from Long Island NY on 100's of Products from LacrosseUnlimited.com,/Nike-Vapor-Elite-Lacrosse-Shaft-Black-Silver.png,/Nike-Vapor-Elite-Lacrosse-Shaft-Black-Silver.png,/Nike-Vapor-Elite-Lacrosse-Shaft-Black-Silver.png,,,,No layout updates,Block after Info Column,Nike Vapor Elite Lacrosse Shaft,Nike Vapor Elite Lacrosse Shaft,Nike Vapor Elite Lacrosse Shaft,No, ,Use config,Use config,,,{{var product.name}} update,,,,"The Nike Vapor Elite Lacrosse Shafts is the  leader of the Nike Vapor Series built for Style and Performance. Nike Vapor Elite Lacrosse Shaft series offers the elite player Nike performance and dependability. High-Strength and Ultra Lightweight scandium alloy in Pinch Octagon shape. Thinner wall provides lighterweight performance. Minimal Nike Swoosh graphics. Available: Attack/middie, Defense.  Colors: Platinum/Red, Platinum/Royal, Platinum/Black, Black/Silver. Limited 6-month warranty direct from Nike Lacrosse.",The New Leader in the Nike Vapor Lacrosse Shaft series offering Elite players Nike performance and dependability,"new,nike,vapor elite,handle,shaft,male,mens,Lacrosse,lax,laxx,chrome,black,platinum,silver,attack,middie,high school,college,light,durable,game,practice,dependable,",,,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,,1,0,0,0,0,1,0,1,1,0,0,Nike Vapor Elite Lacrosse Shaft,0,configurable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,sticks,simple,"20,75,247,248,",4120300000,,,1,Enabled,Taxable Goods,,Not Visible Individually,No,Nike,,,black,mens,,,,No,130,,,1.5,,Nike Vapor Elite Lacrosse Shaft-black,Nike Vapor Elite Lacrosse Shaft-black,New Nike Vapor Elite Lacrosse Shaft in Attack Black. Free Shipping and Returns from Long Island NY on 100's of Products from LacrosseUnlimited.com,/Nike-Vapor-Elite-Lacrosse-Shaft-Black-Silver.png,/Nike-Vapor-Elite-Lacrosse-Shaft-Black-Silver.png,/Nike-Vapor-Elite-Lacrosse-Shaft-Black-Silver.png,,,,No layout updates,Block after Info Column,Nike Vapor Elite Lacrosse Shaft-black,Nike Vapor Elite Lacrosse Shaft-black,Nike Vapor Elite Lacrosse Shaft-black,No, ,Use config,Use config,,,{{var product.name}} update,,,,"The Nike Vapor Elite Lacrosse Shafts is the  leader of the Nike Vapor Series built for Style and Performance. Nike Vapor Elite Lacrosse Shaft series offers the elite player Nike performance and dependability. High-Strength and Ultra Lightweight scandium alloy in Pinch Octagon shape. Thinner wall provides lighterweight performance. Minimal Nike Swoosh graphics. Available: Attack/middie, Defense.  Colors: Platinum/Red, Platinum/Royal, Platinum/Black, Black/Silver. Limited 6-month warranty direct from Nike Lacrosse.",The New Leader in the Nike Vapor Lacrosse Shaft series offering Elite players Nike performance and dependability,"new,nike,vapor elite,handle,shaft,male,mens,Lacrosse,lax,laxx,chrome,black,platinum,silver,attack,middie,high school,college,light,durable,game,practice,dependable,",,,,,,,,,,20,0,1,0,0,1,1,1,0,,1,,0,1,0,1,0,0,1,0,1,1,0,0,Nike Vapor Elite Lacrosse Shaft-black,0,simple,,,,,,,,,,,,,attack,High School,,,,,,,Attack/Middie,,,,,,,,,,,,,
admin,base,sticks,simple,"20,75,247,248,",4120310000,,,1,Enabled,Taxable Goods,,Not Visible Individually,No,Nike,,,platinum,mens,,,,No,130,,,1.5,,Nike Vapor Elite Lacrosse Shaft-platinum,Nike Vapor Elite Lacrosse Shaft-platinum,New Nike Vapor Elite Lacrosse Shaft in Attack Platinum. Free Shipping and Returns from Long Island NY on 100's of Products from LacrosseUnlimited.com,/Nike-Vapor-Elite-Lacrosse-Shaft-Platinum-Royal.png,/Nike-Vapor-Elite-Lacrosse-Shaft-Platinum-Royal.png,/Nike-Vapor-Elite-Lacrosse-Shaft-Platinum-Royal.png,,,,No layout updates,Block after Info Column,Nike Vapor Elite Lacrosse Shaft-platinum,Nike Vapor Elite Lacrosse Shaft-platinum,Nike Vapor Elite Lacrosse Shaft-platinum,No, ,Use config,Use config,,,{{var product.name}} update,,,,"The Nike Vapor Elite Lacrosse Shafts is the  leader of the Nike Vapor Series built for Style and Performance. Nike Vapor Elite Lacrosse Shaft series offers the elite player Nike performance and dependability. High-Strength and Ultra Lightweight scandium alloy in Pinch Octagon shape. Thinner wall provides lighterweight performance. Minimal Nike Swoosh graphics. Available: Attack/middie, Defense.  Colors: Platinum/Red, Platinum/Royal, Platinum/Black, Black/Silver. Limited 6-month warranty direct from Nike Lacrosse.",The New Leader in the Nike Vapor Lacrosse Shaft series offering Elite players Nike performance and dependability,"new,nike,vapor elite,handle,shaft,male,mens,Lacrosse,lax,laxx,chrome,black,platinum,royal,silver,attack,middie,high school,college,light,durable,game,practice,dependable,",,,,,,,,,,20,0,1,0,0,1,1,1,0,,1,,0,1,0,1,0,0,1,0,1,1,0,0,Nike Vapor Elite Lacrosse Shaft-platinum,0,simple,,,,,,,,,,,,,attack,High School,,,,,,,Attack/Middie,,,,,,,,,,,,,
admin,base,sticks,configurable,"20,75,247,248,",MAV000000014,"41,176,100,004,117,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000","shaft_sizes,color",1,Enabled,Taxable Goods,,"Catalog, Search",No,Maverik,,,,,,,,No,64.99,,,1.5,,Maverik Range Lacrosse Shaft,Maverik Range Lacrosse Shaft,New Maverik Range Lacrosse Shaft for Men. Free Shipping and Returns from Long Island NY on 100's of Products from LacrosseUnlimited.com,/Maverik-Range-Lacrosse-Shaft-Black.png,/Maverik-Range-Lacrosse-Shaft-Black.png,/Maverik-Range-Lacrosse-Shaft-Black.png,,,,No layout updates,Block after Info Column,Maverik Range Lacrosse Shaft,Maverik Range Lacrosse Shaft,Maverik Range Lacrosse Shaft,No, ,Use config,Use config,,,{{var product.name}} update,,,,"The Maverik Range Lacrosse Shafts is the Step Up in the Maverik Handle Series built for Dependability and Performance. Maverik Range Lacrosse Shaft series offers the Every player Maverik performance and consistenacy. High-Strength and Ultra Lightweight Aluminum alloy in unique Octagon shape. Thin Shaft wall provides lighterweight performance. Sharp Maverik graphics. Available: Attack/middie, Defense.  Colors: Black, Green, Orange, Red, Royal, Silver. Limited 6-month warranty direct from Maverik Lacrosse.",The Maverik Range Lacrosse Shaft series offers Every player Maverik Style and dependability,"new,maverik,range,handle,shaft,youth,male,mens,Lacrosse,lax,laxx,black,chrome,silver,green,orange,red,royal,attack,middie,defense,high school,college,light,durable,game,practice,dependable,",,,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,,1,0,0,0,0,1,0,1,1,0,0,Maverik Range Lacrosse Shaft,0,configurable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,base,sticks,simple,"20,75,247,248,",4117610000,,,1,Enabled,Taxable Goods,,Not Visible Individually,No,Maverik,,,black,mens,,,,No,64.99,,,1.5,,Maverik Range Lacrosse Shaft-attack-black,Maverik Range Lacrosse Shaft-attack-black,New Maverik Range Lacrosse Shaft for Attack Black. Free Shipping and Returns from Long Island NY on 100's of Products from LacrosseUnlimited.com,/Maverik-Range-Lacrosse-Shaft-Black.png,/Maverik-Range-Lacrosse-Shaft-Black.png,/Maverik-Range-Lacrosse-Shaft-Black.png,,,,No layout updates,Block after Info Column,Maverik Range Lacrosse Shaft-attack-black,Maverik Range Lacrosse Shaft-attack-black,Maverik Range Lacrosse Shaft-attack-black,No, ,Use config,Use config,,,{{var product.name}} update,,,,"The Maverik Range Lacrosse Shafts is the Step Up in the Maverik Handle Series built for Dependability and Performance. Maverik Range Lacrosse Shaft series offers the Every player Maverik performance and consistenacy. High-Strength and Ultra Lightweight Aluminum alloy in unique Octagon shape. Thin Shaft wall provides lighterweight performance. Sharp Maverik graphics. Available: Attack/middie, Defense.  Colors: Black, Green, Orange, Red, Royal, Silver. Limited 6-month warranty direct from Maverik Lacrosse.",The Maverik Range Lacrosse Shaft series offers Every player Maverik Style and dependability,"new,maverik,range,handle,shaft,youth,male,mens,Lacrosse,lax,laxx,black,attack,middie,high school,college,light,durable,game,practice,dependable,",,,,,,,,,,20,0,1,0,0,1,1,1,0,,1,,0,1,0,1,0,0,1,0,1,1,0,0,Maverik Range Lacrosse Shaft-attack-black,0,simple,,,,,,,,,,,,,attack,All,,,,,,,Attack/Middie,,,,,,,,,,,,,
admin,base,sticks,simple,"20,75,247,248,",4117620000,,,1,Enabled,Taxable Goods,,Not Visible Individually,No,Maverik,,,royal,mens,,,,No,64.99,,,1.5,,Maverik Range Lacrosse Shaft-attack-royal,Maverik Range Lacrosse Shaft-attack-royal,New Maverik Range Lacrosse Shaft for Attack Royal. Free Shipping and Returns from Long Island NY on 100's of Products from LacrosseUnlimited.com,/Maverik-Range-Lacrosse-Shaft-Royal.png,/Maverik-Range-Lacrosse-Shaft-Royal.png,/Maverik-Range-Lacrosse-Shaft-Royal.png,,,,No layout updates,Block after Info Column,Maverik Range Lacrosse Shaft-attack-royal,Maverik Range Lacrosse Shaft-attack-royal,Maverik Range Lacrosse Shaft-attack-royal,No, ,Use config,Use config,,,{{var product.name}} update,,,,"The Maverik Range Lacrosse Shafts is the Step Up in the Maverik Handle Series built for Dependability and Performance. Maverik Range Lacrosse Shaft series offers the Every player Maverik performance and consistenacy. High-Strength and Ultra Lightweight Aluminum alloy in unique Octagon shape. Thin Shaft wall provides lighterweight performance. Sharp Maverik graphics. Available: Attack/middie, Defense.  Colors: Black, Green, Orange, Red, Royal, Silver. Limited 6-month warranty direct from Maverik Lacrosse.",The Maverik Range Lacrosse Shaft series offers Every player Maverik Style and dependability,"new,maverik,range,handle,shaft,youth,male,mens,Lacrosse,lax,laxx,blue,royal,attack,middie,high school,college,light,durable,game,practice,dependable,",,,,,,,,,,20,0,1,0,0,1,1,1,0,,1,,0,1,0,1,0,0,1,0,1,1,0,0,Maverik Range Lacrosse Shaft-attack-royal,0,simple,,,,,,,,,,,,,attack,All,,,,,,,Attack/Middie,,,,,,,,,,,,,
admin,base,sticks,simple,"20,75,247,248,",4117640000,,,1,Enabled,Taxable Goods,,Not Visible Individually,No,Maverik,,,green,mens,,,,No,64.99,,,1.5,,Maverik Range Lacrosse Shaft-attack-green,Maverik Range Lacrosse Shaft-attack-green,New Maverik Range Lacrosse Shaft for Attack Green. Free Shipping and Returns from Long Island NY on 100's of Products from LacrosseUnlimited.com,/Maverik-Range-Lacrosse-Shaft-Green.png,/Maverik-Range-Lacrosse-Shaft-Green.png,/Maverik-Range-Lacrosse-Shaft-Green.png,,,,No layout updates,Block after Info Column,Maverik Range Lacrosse Shaft-attack-green,Maverik Range Lacrosse Shaft-attack-green,Maverik Range Lacrosse Shaft-attack-green,No, ,Use config,Use config,,,{{var product.name}} update,,,,"The Maverik Range Lacrosse Shafts is the Step Up in the Maverik Handle Series built for Dependability and Performance. Maverik Range Lacrosse Shaft series offers the Every player Maverik performance and consistenacy. High-Strength and Ultra Lightweight Aluminum alloy in unique Octagon shape. Thin Shaft wall provides lighterweight performance. Sharp Maverik graphics. Available: Attack/middie, Defense.  Colors: Black, Green, Orange, Red, Royal, Silver. Limited 6-month warranty direct from Maverik Lacrosse.",The Maverik Range Lacrosse Shaft series offers Every player Maverik Style and dependability,"new,maverik,range,handle,shaft,youth,male,mens,Lacrosse,lax,laxx,green,attack,middie,high school,college,light,durable,game,practice,dependable,",,,,,,,,,,20,0,1,0,0,1,1,1,0,,1,,0,1,0,1,0,0,1,0,1,1,0,0,Maverik Range Lacrosse Shaft-attack-green,0,simple,,,,,,,,,,,,,attack,All,,,,,,,Attack/Middie,,,,,,,,,,,,,
admin,base,sticks,simple,"20,75,247,248,",4117630000,,,1,Enabled,Taxable Goods,,Not Visible Individually,No,Maverik,,,orange,mens,,,,No,64.99,,,1.5,,Maverik Range Lacrosse Shaft-attack-orange,Maverik Range Lacrosse Shaft-attack-orange,New Maverik Range Lacrosse Shaft for Attack Orange. Free Shipping and Returns from Long Island NY on 100's of Products from LacrosseUnlimited.com,/Maverik-Range-Lacrosse-Shaft-Orange.png,/Maverik-Range-Lacrosse-Shaft-Orange.png,/Maverik-Range-Lacrosse-Shaft-Orange.png,,,,No layout updates,Block after Info Column,Maverik Range Lacrosse Shaft-attack-orange,Maverik Range Lacrosse Shaft-attack-orange,Maverik Range Lacrosse Shaft-attack-orange,No, ,Use config,Use config,,,{{var product.name}} update,,,,"The Maverik Range Lacrosse Shafts is the Step Up in the Maverik Handle Series built for Dependability and Performance. Maverik Range Lacrosse Shaft series offers the Every player Maverik performance and consistenacy. High-Strength and Ultra Lightweight Aluminum alloy in unique Octagon shape. Thin Shaft wall provides lighterweight performance. Sharp Maverik graphics. Available: Attack/middie, Defense.  Colors: Black, Green, Orange, Red, Royal, Silver. Limited 6-month warranty direct from Maverik Lacrosse.",The Maverik Range Lacrosse Shaft series offers Every player Maverik Style and dependability,"new,maverik,range,handle,shaft,youth,male,mens,Lacrosse,lax,laxx,orange,attack,middie,high school,college,light,durable,game,practice,dependable,",,,,,,,,,,20,0,1,0,0,1,1,1,0,,1,,0,1,0,1,0,0,1,0,1,1,0,0,Maverik Range Lacrosse Shaft-attack-orange,0,simple,,,,,,,,,,,,,attack,All,,,,,,,Attack/Middie,,,,,,,,,,,,,
admin,base,sticks,simple,"20,75,247,248,",4117650000,,,1,Enabled,Taxable Goods,,Not Visible Individually,No,Maverik,,,red,mens,,,,No,64.99,,,1.5,,Maverik Range Lacrosse Shaft-attack-red,Maverik Range Lacrosse Shaft-attack-red,New Maverik Range Lacrosse Shaft for Attack Red. Free Shipping and Returns from Long Island NY on 100's of Products from LacrosseUnlimited.com,/Maverik-Range-Lacrosse-Shaft-Red.png,/Maverik-Range-Lacrosse-Shaft-Red.png,/Maverik-Range-Lacrosse-Shaft-Red.png,,,,No layout updates,Block after Info Column,Maverik Range Lacrosse Shaft-attack-red,Maverik Range Lacrosse Shaft-attack-red,Maverik Range Lacrosse Shaft-attack-red,No, ,Use config,Use config,,,{{var product.name}} update,,,,"The Maverik Range Lacrosse Shafts is the Step Up in the Maverik Handle Series built for Dependability and Performance. Maverik Range Lacrosse Shaft series offers the Every player Maverik performance and consistenacy. High-Strength and Ultra Lightweight Aluminum alloy in unique Octagon shape. Thin Shaft wall provides lighterweight performance. Sharp Maverik graphics. Available: Attack/middie, Defense.  Colors: Black, Green, Orange, Red, Royal, Silver. Limited 6-month warranty direct from Maverik Lacrosse.",The Maverik Range Lacrosse Shaft series offers Every player Maverik Style and dependability,"new,maverik,range,handle,shaft,youth,male,mens,Lacrosse,lax,laxx,red,attack,middie,high school,college,light,durable,game,practice,dependable,",,,,,,,,,,20,0,1,0,0,1,1,1,0,,1,,0,1,0,1,0,0,1,0,1,1,0,0,Maverik Range Lacrosse Shaft-attack-red,0,simple,,,,,,,,,,,,,attack,All,,,,,,,Attack/Middie,,,,,,,,,,,,,
admin,base,sticks,simple,"20,75,247,248,",4117660000,,,1,Enabled,Taxable Goods,,Not Visible Individually,No,Maverik,,,platinum,mens,,,,No,64.99,,,1.5,,Maverik Range Lacrosse Shaft-attack-platinum,Maverik Range Lacrosse Shaft-attack-platinum,New Maverik Range Lacrosse Shaft for Attack Platinum. Free Shipping and Returns from Long Island NY on 100's of Products from LacrosseUnlimited.com,/Maverik-Range-Lacrosse-Shaft-Silver.png,/Maverik-Range-Lacrosse-Shaft-Silver.png,/Maverik-Range-Lacrosse-Shaft-Silver.png,,,,No layout updates,Block after Info Column,Maverik Range Lacrosse Shaft-attack-platinum,Maverik Range Lacrosse Shaft-attack-platinum,Maverik Range Lacrosse Shaft-attack-platinum,No, ,Use config,Use config,,,{{var product.name}} update,,,,"The Maverik Range Lacrosse Shafts is the Step Up in the Maverik Handle Series built for Dependability and Performance. Maverik Range Lacrosse Shaft series offers the Every player Maverik performance and consistenacy. High-Strength and Ultra Lightweight Aluminum alloy in unique Octagon shape. Thin Shaft wall provides lighterweight performance. Sharp Maverik graphics. Available: Attack/middie, Defense.  Colors: Black, Green, Orange, Red, Royal, Silver. Limited 6-month warranty direct from Maverik Lacrosse.",The Maverik Range Lacrosse Shaft series offers Every player Maverik Style and dependability,"new,maverik,range,handle,shaft,youth,male,mens,Lacrosse,lax,laxx,silver,chrome,platinum,attack,middie,high school,college,light,durable,game,practice,dependable,",,,,,,,,,,20,0,1,0,0,1,1,1,0,,1,,0,1,0,1,0,0,1,0,1,1,0,0,Maverik Range Lacrosse Shaft-attack-platinum,0,simple,,,,,,,,,,,,,attack,All,,,,,,,Attack/Middie,,,,,,,,,,,,,
admin,base,sticks,simple,"20,75,249,",4117670000,,,1,Enabled,Taxable Goods,,Not Visible Individually,No,Maverik,,,black,mens,,,,No,89.99,,,3,,Maverik Range Lacrosse Shaft-defense-black,Maverik Range Lacrosse Shaft-defense-black,New Maverik Range Lacrosse Shaft for Defense Black. Free Shipping and Returns from Long Island NY on 100's of Products from LacrosseUnlimited.com,/Maverik-Range-Lacrosse-Shaft-Black.png,/Maverik-Range-Lacrosse-Shaft-Black.png,/Maverik-Range-Lacrosse-Shaft-Black.png,,,,No layout updates,Block after Info Column,Maverik Range Lacrosse Shaft-defense-black,Maverik Range Lacrosse Shaft-defense-black,Maverik Range Lacrosse Shaft-defense-black,No, ,Use config,Use config,,,{{var product.name}} update,,,,"The Maverik Range Lacrosse Shafts is the Step Up in the Maverik Handle Series built for Dependability and Performance. Maverik Range Lacrosse Shaft series offers the Every player Maverik performance and consistenacy. High-Strength and Ultra Lightweight Aluminum alloy in unique Octagon shape. Thin Shaft wall provides lighterweight performance. Sharp Maverik graphics. Available: Attack/middie, Defense.  Colors: Black, Green, Orange, Red, Royal, Silver. Limited 6-month warranty direct from Maverik Lacrosse.",The Maverik Range Lacrosse Shaft series offers Every player Maverik Style and dependability,"new,maverik,range,handle,shaft,youth,male,mens,Lacrosse,lax,laxx,black,defense,high school,college,light,durable,game,practice,dependable,",,,,,,,,,,20,0,1,0,0,1,1,1,0,,1,,0,1,0,1,0,0,1,0,1,1,0,0,Maverik Range Lacrosse Shaft-defense-black,0,simple,,,,,,,,,,,,,defense,All,,,,,,,Defense,,,,,,,,,,,,,
admin,base,sticks,simple,"20,75,249,",4117680000,,,1,Enabled,Taxable Goods,,Not Visible Individually,No,Maverik,,,platinum,mens,,,,No,89.99,,,3,,Maverik Range Lacrosse Shaft-defense-platinum,Maverik Range Lacrosse Shaft-defense-platinum,New Maverik Range Lacrosse Shaft for Defense Platinum. Free Shipping and Returns from Long Island NY on 100's of Products from LacrosseUnlimited.com,/Maverik-Range-Lacrosse-Shaft-Silver.png,/Maverik-Range-Lacrosse-Shaft-Silver.png,/Maverik-Range-Lacrosse-Shaft-Silver.png,,,,No layout updates,Block after Info Column,Maverik Range Lacrosse Shaft-defense-platinum,Maverik Range Lacrosse Shaft-defense-platinum,Maverik Range Lacrosse Shaft-defense-platinum,No, ,Use config,Use config,,,{{var product.name}} update,,,,"The Maverik Range Lacrosse Shafts is the Step Up in the Maverik Handle Series built for Dependability and Performance. Maverik Range Lacrosse Shaft series offers the Every player Maverik performance and consistenacy. High-Strength and Ultra Lightweight Aluminum alloy in unique Octagon shape. Thin Shaft wall provides lighterweight performance. Sharp Maverik graphics. Available: Attack/middie, Defense.  Colors: Black, Green, Orange, Red, Royal, Silver. Limited 6-month warranty direct from Maverik Lacrosse.",The Maverik Range Lacrosse Shaft series offers Every player Maverik Style and dependability,"new,maverik,range,handle,shaft,youth,male,mens,Lacrosse,lax,laxx,platinum,silver,chrome,defense,high school,college,light,durable,game,practice,dependable,",,,,,,,,,,20,0,1,0,0,1,1,1,0,,1,,0,1,0,1,0,0,1,0,1,1,0,0,Maverik Range Lacrosse Shaft-defense-platinum,0,simple,,,,,,,,,,,,,defense,All,,,,,,,Defense,,,,,,,,,,,,,
